rank,team,situation_order,situation_name,team_play_count,team_sample_quality,coach_dna_score_adjusted,coach_dna_score_raw,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,sample_reliability_score,dropback_rate_delta,rush_rate_delta,shotgun_rate_delta,no_huddle_rate_delta,avg_epa_delta,success_rate_delta,explosive_play_rate_delta,tendency_profile_label,formation_profile_label,tempo_profile_label,efficiency_profile_label
84,DET,15,leading_one_score,181,strong,69.8046875,69.8046875,52.34375,93.75,77.08333333333333,62.5,100.0,0.04599999999999993,-0.045999999999999985,-0.1652,-0.0031999999999999945,0.20299999999999999,0.07500000000000001,0.025500000000000023,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
85,CHI,2,early_down,833,strong,69.7265625,69.7265625,57.03125,65.625,91.66666666666667,89.0625,100.0,-0.019199999999999995,0.019199999999999995,-0.20899999999999996,-0.051000000000000004,0.08600000000000001,0.022299999999999986,0.029799999999999993,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
86,WAS,14,trailing,631,strong,69.70703125,69.70703125,92.96875,46.484375,44.270833333333336,46.09375,100.0,-0.08410000000000006,0.08410000000000001,0.13829999999999998,0.5179,0.012599999999999998,0.008899999999999963,-0.006399999999999989,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
87,CHI,10,one_score,779,strong,69.6875,69.6875,60.15625,74.21875,76.04166666666667,76.5625,100.0,-0.02069999999999994,0.020699999999999996,-0.18009999999999993,-0.0504,0.09609999999999999,0.032899999999999985,0.014399999999999996,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
88,DET,19,tied_early_down,163,strong,69.609375,69.609375,57.03125,99.21875,58.854166666666664,53.125,100.0,-0.01980000000000004,0.01979999999999993,-0.2869,-0.035,0.1647,0.06739999999999996,0.0002999999999999947,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
89,LA,8,two_minute_half,104,strong,69.609375,69.609375,55.46875,86.71875,69.79166666666667,75.0,100.0,-0.03300000000000003,0.032999999999999974,-0.1663,0.05780000000000002,0.1766,0.08650000000000008,0.036400000000000016,close_to_baseline_run_pass_split,less_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
90,GB,1,all_offense,991,strong,69.5703125,69.5703125,55.46875,79.6875,88.54166666666667,64.0625,100.0,-0.051999999999999935,0.05199999999999999,-0.06599999999999995,-0.016100000000000003,0.1184,0.041800000000000004,0.02260000000000001,more_run_heavy_than_baseline,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
91,NE,14,trailing,288,strong,69.51171875,69.51171875,59.375,91.796875,83.33333333333333,23.4375,100.0,0.011499999999999955,-0.01150000000000001,-0.1744,-0.1032,0.1793,0.06009999999999999,0.03160000000000002,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
92,LA,18,trailing_two_plus_scores,57,good,69.48281250000001,77.203125,80.46875,89.84375,70.83333333333333,39.0625,80.0,0.07739999999999991,-0.0774,-0.2536999999999999,-0.08559999999999998,0.233,0.09389999999999998,0.06440000000000001,more_dropback_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
93,JAX,8,two_minute_half,112,strong,69.453125,69.453125,69.53125,74.21875,67.1875,45.3125,100.0,-0.05630000000000002,0.05630000000000002,-0.12780000000000002,-0.0652,-0.016399999999999998,0.07690000000000002,0.01580000000000001,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
94,WAS,21,trailing_early_down,488,strong,69.4140625,69.4140625,91.40625,53.125,42.708333333333336,35.9375,100.0,-0.10009999999999997,0.10009999999999997,0.16820000000000002,0.48109999999999997,0.0219,0.010799999999999976,-0.007700000000000012,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
95,BAL,11,neutral_early_down,425,strong,69.23828125,69.23828125,69.53125,73.046875,83.33333333333333,21.875,100.0,-0.07909999999999995,0.0791,-0.007000000000000006,-0.0737,0.046200000000000005,0.019699999999999995,0.034499999999999975,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
96,ATL,17,trailing_one_score,255,strong,69.1796875,69.1796875,64.0625,78.90625,55.208333333333336,73.4375,100.0,0.04239999999999999,-0.04239999999999999,0.17389999999999994,-0.010700000000000001,0.1234,0.05479999999999996,0.011300000000000004,close_to_baseline_run_pass_split,more_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
97,CIN,3,third_down,218,strong,69.1796875,69.1796875,66.40625,82.8125,56.25,51.5625,100.0,0.03500000000000003,-0.034999999999999976,0.05879999999999996,-0.06459999999999999,0.11,0.04369999999999996,0.006400000000000017,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
98,BAL,16,leading_two_plus_scores,102,strong,69.03225806451613,69.03225806451613,78.2258064516129,54.03225806451613,75.26881720430107,40.32258064516129,100.0,-0.08379999999999999,0.08379999999999999,-0.11330000000000001,-0.0586,0.0788,-0.05309999999999998,0.058599999999999985,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
99,CHI,19,tied_early_down,139,strong,68.96484375,68.96484375,64.0625,62.109375,72.91666666666667,86.71875,100.0,-0.030700000000000005,0.03069999999999995,-0.2534,-0.043000000000000003,0.0309,0.032999999999999974,0.015399999999999997,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
100,WAS,18,trailing_two_plus_scores,339,strong,68.96484375,68.96484375,93.359375,51.5625,37.5,34.375,100.0,-0.1401,0.1401,0.1169,0.4640000000000001,0.0104,0.02479999999999999,-0.013599999999999987,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
101,DEN,17,trailing_one_score,306,strong,68.8671875,68.8671875,50.78125,82.8125,70.83333333333333,96.875,100.0,0.04369999999999996,-0.04370000000000002,-0.007099999999999995,0.042300000000000004,0.2333,0.018199999999999994,0.029599999999999987,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
102,SF,18,trailing_two_plus_scores,154,strong,68.7890625,68.7890625,56.25,82.03125,72.91666666666667,70.3125,100.0,0.03079999999999994,-0.030799999999999994,-0.10929999999999995,-0.11299999999999999,0.1434,0.048099999999999976,0.03370000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
103,BAL,10,one_score,692,strong,68.6328125,68.6328125,72.65625,65.625,81.25,23.4375,100.0,-0.08089999999999997,0.08090000000000003,-0.031299999999999994,-0.0661,0.041699999999999994,0.01539999999999997,0.021399999999999975,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
104,BAL,13,leading,351,strong,68.515625,68.515625,68.75,73.4375,81.25,20.3125,100.0,-0.07950000000000002,0.07950000000000002,-0.014700000000000046,-0.05449999999999999,0.09640000000000001,0.0005000000000000004,0.03810000000000002,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
105,SEA,13,leading,499,strong,68.4375,68.4375,73.4375,57.8125,82.29166666666667,35.9375,100.0,-0.05309999999999998,0.053100000000000036,-0.23100000000000004,-0.0266,-0.015799999999999998,0.0,0.020600000000000007,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
106,NO,9,two_minute_game,59,good,68.42812500000001,76.03125,89.0625,81.25,57.8125,29.6875,80.0,0.21650000000000003,-0.21649999999999997,0.14879999999999993,0.1494,0.0987,0.13119999999999998,0.0257,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
107,BAL,19,tied_early_down,140,strong,68.28125,68.28125,78.125,59.375,46.875,62.5,100.0,-0.11260000000000003,0.11259999999999992,-0.08450000000000002,-0.06470000000000001,0.0317,0.058199999999999974,-0.014200000000000004,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
108,MIA,19,tied_early_down,126,strong,68.22265625,68.22265625,67.578125,59.375,72.91666666666667,70.3125,100.0,-0.08560000000000001,0.08560000000000001,0.029000000000000026,-0.0718,0.07440000000000001,0.002599999999999991,0.05399999999999999,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
109,WAS,8,two_minute_half,105,strong,68.203125,68.203125,75.0,67.1875,42.708333333333336,62.5,100.0,-0.058699999999999974,0.058699999999999974,0.08409999999999995,0.3318,0.0431,0.053100000000000036,-0.012799999999999992,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
110,DAL,19,tied_early_down,162,strong,67.890625,67.890625,62.5,79.6875,64.58333333333333,51.5625,100.0,-0.0539,0.05389999999999995,-0.1306,-0.040900000000000006,0.059199999999999996,0.05199999999999999,0.0010999999999999899,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
111,NE,10,one_score,749,strong,67.8125,67.8125,52.34375,91.40625,86.45833333333333,34.375,100.0,-0.009599999999999942,0.009599999999999997,-0.12109999999999999,-0.0689,0.1478,0.057099999999999984,0.029699999999999976,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
112,BAL,15,leading_one_score,249,strong,67.6953125,67.6953125,64.84375,76.5625,78.125,26.5625,100.0,-0.08830000000000005,0.08830000000000005,0.01629999999999998,-0.0549,0.1046,0.021999999999999964,0.030000000000000027,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
113,CIN,8,two_minute_half,137,strong,67.34375,67.34375,53.125,84.375,72.91666666666667,64.0625,100.0,0.03880000000000006,-0.0388,0.06379999999999997,-0.06849999999999999,0.0628,0.066,0.0408,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
114,CHI,18,trailing_two_plus_scores,162,strong,67.0703125,67.0703125,56.25,58.59375,88.02083333333333,89.0625,100.0,-0.03500000000000003,0.034999999999999976,-0.15559999999999996,-0.06129999999999999,0.1027,0.005900000000000016,0.04420000000000002,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
115,SF,3,third_down,209,strong,66.89453125,66.89453125,41.015625,100.0,60.416666666666664,93.75,100.0,-0.0030000000000000027,0.0030000000000000027,-0.04359999999999997,-0.0731,0.3352,0.10209999999999997,0.00789999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
116,MIA,12,tied,162,strong,66.8359375,66.8359375,70.703125,55.078125,78.125,45.3125,100.0,-0.1078,0.1078,0.011500000000000066,-0.0716,0.043399999999999994,0.0010999999999999899,0.0421,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
117,MIA,20,leading_early_down,265,strong,66.8359375,66.8359375,64.0625,61.71875,75.52083333333333,62.5,100.0,-0.04679999999999995,0.04679999999999995,0.07730000000000004,-0.0558,0.05460000000000001,0.0029000000000000137,0.02149999999999999,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
118,NO,8,two_minute_half,138,strong,66.71875,66.71875,82.8125,53.125,48.958333333333336,38.28125,100.0,0.09119999999999995,-0.0912,0.08599999999999997,0.0685,-0.0517,0.05520000000000003,0.010599999999999998,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
119,GB,2,early_down,760,strong,66.484375,66.484375,63.28125,69.53125,66.66666666666667,56.25,100.0,-0.05219999999999997,0.05219999999999997,-0.06729999999999992,-0.037500000000000006,0.0738,0.030600000000000016,0.009700000000000014,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
120,BUF,8,two_minute_half,91,good,66.42421875000001,73.8046875,89.0625,74.21875,57.8125,25.0,80.0,-0.14149999999999996,0.14150000000000001,-0.24040000000000006,-0.05349999999999999,0.11879999999999999,0.038400000000000045,0.01580000000000001,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
121,WAS,3,third_down,187,strong,66.3671875,66.3671875,78.90625,45.3125,67.70833333333333,43.75,100.0,-0.04349999999999998,0.04349999999999998,0.061900000000000066,0.5809,-0.1179,-0.0017000000000000348,0.009300000000000003,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
122,GB,10,one_score,784,strong,66.328125,66.328125,43.75,90.625,87.5,58.59375,100.0,-0.034399999999999986,0.034399999999999986,-0.05709999999999993,-0.009800000000000003,0.148,0.04909999999999998,0.028799999999999992,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
123,ATL,7,goal_to_go,60,good,66.24843750000001,73.609375,65.625,81.25,73.95833333333333,86.71875,80.0,-0.07569999999999999,0.07569999999999999,0.239,0.047200000000000006,0.3654,0.028700000000000003,0.0093,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
124,SF,21,trailing_early_down,285,strong,66.2109375,66.2109375,64.84375,75.0,62.5,39.0625,100.0,0.031200000000000006,-0.031200000000000006,-0.14539999999999997,-0.0904,0.0713,0.053200000000000025,0.016699999999999993,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
125,CHI,12,tied,183,strong,65.95703125,65.95703125,69.53125,41.796875,76.04166666666667,78.125,100.0,-0.03310000000000002,0.03310000000000002,-0.20849999999999996,-0.049699999999999994,-0.0584,-0.00610000000000005,0.011399999999999993,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
126,PHI,1,all_offense,992,strong,65.7421875,65.7421875,71.09375,48.4375,59.375,77.34375,100.0,-0.03939999999999999,0.03939999999999999,0.08050000000000002,0.0896,0.0322,-0.0030000000000000027,0.0022999999999999965,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
127,NE,15,leading_one_score,322,strong,65.703125,65.703125,47.65625,86.71875,75.0,63.28125,100.0,-0.01550000000000007,0.015500000000000014,-0.08789999999999998,-0.0564,0.1862,0.08769999999999994,0.02990000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
128,IND,17,trailing_one_score,304,strong,65.546875,65.546875,63.28125,72.65625,67.70833333333333,37.5,100.0,-0.04749999999999999,0.04749999999999999,0.030399999999999983,-0.0522,0.0741,0.037699999999999956,0.01419999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
129,PHI,16,leading_two_plus_scores,190,strong,65.44354838709677,65.44354838709677,66.93548387096774,61.29032258064517,62.365591397849464,56.45161290322581,100.0,-0.05629999999999996,0.05630000000000002,0.08519999999999994,0.0677,0.020999999999999998,0.02180000000000004,0.004599999999999993,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
130,CIN,2,early_down,806,strong,65.2734375,65.2734375,85.9375,52.34375,31.770833333333332,37.5,100.0,0.08090000000000008,-0.08089999999999997,0.14550000000000007,-0.0801,-0.0533,0.01150000000000001,-0.014499999999999999,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
131,DET,13,leading,376,strong,65.1171875,65.1171875,43.75,89.84375,72.91666666666667,70.3125,100.0,0.027900000000000036,-0.02789999999999998,-0.17300000000000004,-0.0208,0.1486,0.046499999999999986,0.013200000000000017,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
132,SF,14,trailing,363,strong,65.09765625,65.09765625,60.9375,70.703125,63.541666666666664,54.6875,100.0,0.024699999999999944,-0.0247,-0.13370000000000004,-0.08629999999999999,0.0922,0.05119999999999997,0.017199999999999993,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
133,NYG,19,tied_early_down,119,strong,64.9609375,64.9609375,69.53125,64.0625,57.291666666666664,40.625,100.0,0.039499999999999924,-0.039500000000000035,0.15039999999999998,0.24749999999999997,0.0263,-0.021600000000000008,-0.0024000000000000132,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
134,BAL,5,short_yardage,90,good,64.93007812500001,72.14453125,83.203125,70.3125,64.0625,35.15625,80.0,-0.1254,0.12540000000000007,-0.10999999999999999,-0.10860000000000002,0.16300000000000003,0.026100000000000012,0.009400000000000006,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
